title,description,price,square,province,district,ward,post_date,num_bedrooms,num_toilets,num_floors,link,_ingestion_timestamp,_partition_province,_partition_year,_partition_month,_parsed_post_date,price_vnd,square_m2,post_date_parsed,title_clean,province_clean,district_clean,ward_clean,price_per_m2,has_price,has_square,has_location,quality_score,dedup_key
"MẶT TIỀN HÀ ĐẶC, TRUNG MỸ TÂY, Q12- KINH DOANH CỰC TỐT-GIÁ CHỈ NHỈNH 5 TỶ.","Nhà mặt tiền đường Hà Đặc, nằm ngay đoạn sôi động của chợ Chó, nơi giao thương tấp nập. Với kết cấu 4 tầng, căn nhà này bao gồm 4 phòng ngủ, 3 phòng vệ sinh và sân thượng rộng rãi ở cả phía trước và phía sau, mang đến không gian sống thoải mái và tiện nghi.

Vị trí của nhà cực kỳ đắc địa tại phường Trung Mỹ Tây, xung quanh là các tiện ích thiết yếu như chợ, siêu thị, Bách Hoá Xanh, VinMart, cùng nhiều trường học từ mầm non đến cấp 3 và 5 trường Cao đẳng, Đại học. Hơn nữa, khu vực còn tập trung nhiều ngân hàng, thuận tiện cho các giao dịch tài chính.

Căn nhà lý tưởng này không chỉ phục vụ nhu cầu ở mà còn rất thích hợp cho việc kinh doanh, mở rộng cơ hội phát triển trong một khu vực đầy tiềm năng.",5.70 tỷ,52 m2,ho_chi_minh,Quận 12,Trung Mỹ Tây,16/10/2025,4,3,4,https://bds.com.vn/mat-tien-ha-dac-trung-my-tay-q12--kinh-doanh-cuc-tot-gia-chi-nhinh-5-ty-p611477.html,2025-12-15T16:29:08.123345,ho_chi_minh,2025,10,2025-10-16T00:00:00,5700000000.0,52.0,2025-10-16,"mặt tiền hà đặc, trung mỹ tây, q12- kinh doanh cực tốt-giá chỉ nhỉnh 5 tỷ.",ho_chi_minh,Quận 12,Trung Mỹ Tây,109615384.61538461,1,1,1,3,121f4e38d1c69e320ef332fac689da58
NHÀ MỚI TINH - 3 NGỦ - NGÕ RỘNG THOÁNG - 5P LÊN PHỐ - TRUNG TÂM HAI BÀ TRƯNG,"Nhà mới tinh, thiết kế hiện đại với 3 phòng ngủ rộng rãi, không gian thoáng đãng. Ngõ rộng, thuận tiện di chuyển, chỉ mất 5 phút để vào trung tâm phố. Vị trí đắc địa tại quận Hai Bà Trưng, gần nhiều tiện ích như trường học, chợ, và các dịch vụ khác. Đây là nơi lý tưởng để tận hưởng cuộc sống thoải mái và tiện nghi. Hãy đến tham quan để cảm nhận không gian sống tuyệt vời này!",5.8 tỷ,34 m2,ha_noi,Quận Hai Bà Trưng,Phường Thanh Nhàn,16/10/2025,3,4,5,https://bds.com.vn/nha-moi-tinh---3-ngu---ngo-rong-thoang---5p-len-pho---trung-tam-hai-ba-trung-p616640.html,2025-12-15T16:26:36.738176,ha_noi,2025,10,2025-10-16T00:00:00,5800000000.0,34.0,2025-10-16,nhà mới tinh - 3 ngủ - ngõ rộng thoáng - 5p lên phố - trung tâm hai bà trưng,ha_noi,Quận Hai Bà Trưng,Phường Thanh Nhàn,170588235.29411766,1,1,1,3,1497c535545d7ccc19ae7f9b4c864c44
"Hiếm, bán nhà Phố Triệu Việt Vương, Nguyễn Du, 7 TÂNG, Gara ô tô, Thang máy, 70m2. 26 Tỷ.","TRIỆU VIỆT VƯƠNG – NGUYỄN DU – HAI BÀ TRƯNG – 7 TẦNG –  THANG MÁY – GARA Ô TÔ – FULL NỘI THẤT – KINH DOANH - Ở ĐẲNG CẤP.
- HOÀNG HƯNG - 0916.113.179 – BÁN NHÀ BẰNG SỰ TỬ TẾ.
+ Vị trí ĐẸP ngay ngã 4 Triệu Việt Vương giao Nguyễn Du, giao thông thuận lợi, vài bước chân ra Hồ Hoàn Kiếm, phố đi bộ...
+ Nhà 7 tầng, thang máy, chủ nhà cán bộ nhà nước về hưu xây nhà cực kỳ tâm huyết, chăm chút từng chi tiết nhỏ, Nội thất chủ đạo là Gỗ, trang thiết bị cao cấp.
+ Nhà Sáng Trước – Thoáng Sau, thiết kế 02 giếng trời nên Phòng nào cũng có Ánh sáng tự nhiên, thoáng mát, thiết kế: T1,2 thông sàn, các tầng còn lại thiết kế cơ bản tầng 02 phòng Master.
+ Sổ đỏ chính chủ, sẵn sàng giao dịch.
+ Giá bán: 26 tỷ ( có thương lượng ).
Liên hệ trực tiếp 24/7 để đi xem nhà miễn phí.
- Hoàng Hưng 0916.113.179 – BÁN NHÀ BẰNG SỰ TỬ TẾ.
- Chuyên Nhà đất Hoàn Kiếm, Ba Đình, Tây Hồ. “CHỈ CẦN QUÝ KHÁCH CÓ NHU CẦU _ VIỆC CÒN LẠI HÃY ĐỂ CHÚNG TÔI”",26 tỷ,70 m2,ha_noi,Quận Hai Bà Trưng,Phường Nguyễn Du,16/10/2025,7,7,7,https://bds.com.vn/hiem-ban-nha-pho-trieu-viet-vuong-nguyen-du-7-tang-gara-o-to-thang-may-70m2-26-ty-p462239.html,2025-12-15T22:46:30.513235,ha_noi,2025,10,2025-10-16T00:00:00,26000000000.0,70.0,2025-10-16,"hiếm, bán nhà phố triệu việt vương, nguyễn du, 7 tâng, gara ô tô, thang máy, 70m2. 26 tỷ.",ha_noi,Quận Hai Bà Trưng,Phường Nguyễn Du,371428571.4285714,1,1,1,3,15e3ce9963de4b8e97d1c0595986e755
TÂN HƯNG - QUẬN 4 - XE HƠI VÀO NHÀ - KHU VỰC SẦM UẤT VÀ ĐÁNG SỐNG BẬC NHẤT QUẬN 7,"Nhà đẹp cần bán, nằm trong hẻm xe hơi đỗ cửa, rất thuận tiện cho việc di chuyển.

Với diện tích 3 x 8m, ngôi nhà được thiết kế hiện đại với 1 trệt, 2 lầu và sân thượng thoáng mát. Bên trong, bạn sẽ tìm thấy 2 phòng ngủ rộng rãi và 3 nhà vệ sinh tiện nghi, đáp ứng đầy đủ nhu cầu sinh hoạt của gia đình.

Hẻm rộng rãi, ô tô có thể ra vào thoải mái, mang lại sự thuận tiện cho cuộc sống hàng ngày. Đây là cơ hội tuyệt vời cho những ai đang tìm kiếm một chốn an cư lý tưởng.",6 tỷ,70 m2,ho_chi_minh,Quận 4,Phường 4,16/10/2025,4,5,4,https://bds.com.vn/tan-hung---quan-4---xe-hoi-vao-nha---khu-vuc-sam-uat-va-dang-song-bac-nhat-quan-7-p609021.html,2025-12-15T16:29:40.519330,ho_chi_minh,2025,10,2025-10-16T00:00:00,6000000000.0,70.0,2025-10-16,tân hưng - quận 4 - xe hơi vào nhà - khu vực sầm uất và đáng sống bậc nhất quận 7,ho_chi_minh,Quận 4,Phường 4,85714285.71428572,1,1,1,3,1aea0e38e626fab18200eb017c7a1575
"Bán Nhà Mới Đường Số 53. P Tân Quý. 72m2. 4 Tầng. Chỉ 11,9 Tỷ","Tại sao anh chị lại nên quan tâm xem xét và mua sở hữu tài sản này. thứ nhất: vị trí ngay Phường Tân Quy, Quận 7,
thứ 1: Ví trí phương Trung tâm Quận 7. đường 14m rộng rãi
thứ 2: Vị trí ngay Siêu thị Lotte Mart. ngay chợ chiều Tân Quy.
thứ 3: diện tích đất rộng rái. xây dựng thoáng. ngang 4m, dài 18m.
thứ 4: Hiện trang 4 tầng kiên cố, chắc chắn. 5pn, 5wc. phòng khách rộng, bếp rộng, gara xe hơi
thứ 5: pháp lý thì rõ ràng, sổ hồng đầy đủ, không bị quy hoạch gì khác.
thứ 6: gia chủ thiện trí bán. gia chủ thân thiện, hòa nhã.
thứ 7: giá bán tốt hiện nay: 11 tỷ 9 tỷ. Bớt lộc
thứ 8: vị trí này ở hay chon thuê đều rất phù hợp.
- Lh sớm để xem nhà ạ. 0962988143
- Chân thành cảm ơn anh chị đã tin tưởng xem tin và gửi gắm niềm tin nơi em.
+ Tiện ích:
- Căn nhà nằm ở vị trí trung tâm Quận 7, 5 phút vào Phú Mỹ Hưng. Kết nối trực tiếp với các đường Nguyễn Thị Thập, Nguyễn Lương Bằng, lâm Văn Bền. Tân Mỹ. Huỳnh Tấn Phát, Lê Văn Lương.
- 10 phút là tới tất cả các quận trung tâm Quận 1, Quận 3, Quận 4, Quận 2, Nhà Bè, Quận 9, Quận 5.
- Trong bán kính 1 km đầy đủ tiện ích Siêu thị Lotte, Vivo City, Big C, Crescent Mall, Chợ Tân Mỹ. Bệnh viện quận 7, bệnh viên tim Tâm Đức, bệnh viện FV. Hệ thống trường công lập, và trường quốc tế dày đặc. Như Đại học Tôn Đức Thắng, Đại học Tài chính - Maketing, Đại học RMIT...",11.9 tỷ,72 m2,ho_chi_minh,Quận 7,Tân Quy,16/10/2025,5,5,4,https://bds.com.vn/ban-nha-moi-duong-so-53-p-tan-quy-72m2-4-tang-chi-119-ty-p484834.html,2025-12-15T16:31:25.198085,ho_chi_minh,2025,10,2025-10-16T00:00:00,11900000000.0,72.0,2025-10-16,"bán nhà mới đường số 53. p tân quý. 72m2. 4 tầng. chỉ 11,9 tỷ",ho_chi_minh,Quận 7,Tân Quy,165277777.7777778,1,1,1,3,1c416b9c628374ae03ea5384d4f71fa9
"Bán nhà Phạm Văn Hai, P3, Tân Bình 48m2, nở hậu, 4 tầng, HXH, giá 4,1 tỷ TL","Thông tin mô tả:+ Tặng toàn bộ nội thất cao cấp, dọn vào ở ngay.+ Diện tích nhà lớn 48m2, nở hậu tài lộc.+ Kết cấu tường gạch, mái tôn, không gian rộng, mang tới sự sang trọng, quý phái.+ Thiết kế 1 trệt 2 lầu, sân  thượng theo phong cách hiện đại, phóng khoáng, thích hợp với gia đình trẻ.+ Vị trí không thể tuyệt vời hơn, gần đường Lê Văn Sỹ, Bùi Thị Xuân nhộn nhịp, sầm uất chỉ vài bước chân.+ Hẻm ô tô, sạch sẽ, thông thoáng, khu dân cư văn minh, camera giám sát an ninh đảm bảo 24/24.+ Tiện ích xung quanh không thiếu thứ gì, thuận tiện di chuyển, nút giao giữa quận 10, quận 1, Phú Nhuận.+ 7 phút qua Sân bay quốc tế Tân Sơn Nhất.+ Phù hợp mua ở hoặc cho thuê đem lại giá trị lợi nhuận cao.+ Pháp lý chuẩn, hoàn công đầy đủ, sang tên ngay.
Giá bán chỉ 4,1 tỷ (còn thương lượng).Liên hệ 0392459416 - Bé Út nhà phố để xem nhà và tư vấn ngân hàng hoàn toàn miễn phí.",4.1 tỷ,48 m2,ho_chi_minh,Quận Tân Bình,Phường 13,16/10/2025,4,3,4,https://bds.com.vn/ban-nha-pham-van-hai-p3-tan-binh-48m2-no-hau-4-tang-hxh-gia-41-ty-tl-p466431.html,2025-12-15T16:30:07.516628,ho_chi_minh,2025,10,2025-10-16T00:00:00,4099999999.9999995,48.0,2025-10-16,"bán nhà phạm văn hai, p3, tân bình 48m2, nở hậu, 4 tầng, hxh, giá 4,1 tỷ tl",ho_chi_minh,Quận Tân Bình,Phường 13,85416666.66666666,1,1,1,3,1deafbf9783f7b693ae9a1961520f13c
Bán nhà phố Khương Đình quận Thanh Xuân ngõ thoáng 1 phút đi bộ ra hồ Hạ Đình 46m2 5 tầng 5.2 tỷ,"KHƯƠNG ĐÌNH: NHÀ ĐẸP CHẤT - KHU VỰC TỐT - TIỆN ÍCH NHIỀU - GIÁ HỢP LÝ - THÍCH HỢP NHIỀU ĐỐI TƯỢNG KHÁCH HÀNG*** Mô Tả- Nhà 5T mới tinh, đẹp lung linh... Thiết kế hiện đại, nhiều phòng... Phù hợp với nhiều đối tượng khách hàng- Hướng: ĐTT- Ngõ nghách thông thoáng. Cách oto 75-80m. 1' đi bộ ra Hồ Hạ Đình... Khu vực Đáng sống và nhiều tiện ích bậc nhất Thanh Xuân... *** Thiết Kế- T1: Xe, Khách, bếp, VS- T2,3,4: Tầng 2P + VS- T5: Phòng thờ, sân phơi...
*** Tổng Quan- Nhà đẹp chất, Khu vực tốt, tiện ích nhiều, giá chào hợp lý. Thích hợp nhiều Đối tượng khách hàng.- Sổ đỏ vuông đẹp sẵn sàng giao dịchLiên hệ Ngọc Anh 0982832991",5.2 tỷ,46 m2,ha_noi,Quận Thanh Xuân,Phường Hạ Đình,16/10/2025,6,4,5,https://bds.com.vn/ban-nha-pho-khuong-dinh-quan-thanh-xuan-ngo-thoang-1-phut-di-bo-ra-ho-ha-dinh-46m2-5-tang-52-ty-p462327.html,2025-12-15T22:46:27.739821,ha_noi,2025,10,2025-10-16T00:00:00,5200000000.0,46.0,2025-10-16,bán nhà phố khương đình quận thanh xuân ngõ thoáng 1 phút đi bộ ra hồ hạ đình 46m2 5 tầng 5.2 tỷ,ha_noi,Quận Thanh Xuân,Phường Hạ Đình,113043478.26086956,1,1,1,3,20eefd1c2ee1818b92e7e813574be0cc
bán nhà quận bình tân  . nhà mới có sổ đỏ giá rẻ,"Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí MinhXem bản đồ - Kết cấu: 1 trệt 2 lầu, có sân thượng, nhà xây mới đường Phạm Đăng Giảng, Bình Tân- Diện tích 5x8 full thổ cư không quy hoạch.- Nhà xây theo phong cách hiện đại gồm 1 phòng khách, 1 bếp, 4 phòng ngủ, sân để xe, 3 toilet... Trong nhà đều được trang bị các nội thất cao cấp.- Giá : 2,449 Tỷ TL.- Pháp lý sổ hồng riêng đã hoàn công xong xuôi.Anh chị quan tâm vui lòng liên hệ số Hotline, báo 15p trước khi xem nhà, miễn tiếp môi giới, cò lái.
Nhấn để hiện số: 0903698322",2.449 tỷ,40 m2,ho_chi_minh,Quận Bình Tân,Bình Hưng Hòa,16/10/2025,4,3,3,https://bds.com.vn/ban-nha-quan-binh-tan---nha-moi-co-so-do-gia-re-p481076.html,2025-12-15T16:31:42.242638,ho_chi_minh,2025,10,2025-10-16T00:00:00,2449000000.0,40.0,2025-10-16,bán nhà quận bình tân  . nhà mới có sổ đỏ giá rẻ,ho_chi_minh,Quận Bình Tân,Bình Hưng Hòa,61225000.0,1,1,1,3,21c051a2467cdf3f7309644c342f102d
"Cần bán nhà 2,5 tầng tại lại yên _ Hoài Đức LH 0971163889",Nhà đẹp full thổ cư tại Lại Yên - Hoài Đức - HN,5.55 tỷ,150 m2,ha_noi,Huyện Hoài Đức,Xã Lại Yên,16/10/2025,3,2,2,https://bds.com.vn/can-ban-nha-25-tang-tai-lai-yen-_-hoai-duc-lh-0971163889-p462310.html,2025-12-15T22:46:28.447223,ha_noi,2025,10,2025-10-16T00:00:00,5550000000.0,150.0,2025-10-16,"cần bán nhà 2,5 tầng tại lại yên _ hoài đức lh 0971163889",ha_noi,Huyện Hoài Đức,Xã Lại Yên,37000000.0,1,1,1,3,2552e587dfee6e8ae7d870056588b75e
"Bán Nhà Mặt Ngõ Lô Góc Thịnh Quang, DT 108x8T, Pháp Lý Đầy Đủ,  CCMN DT130Tr/Tháng, 18x tỷ","Nhà lô góc mặt ngõ Thịnh Quang, chỉ cách đường ô tô vài bước chân, là cơ hội lý tưởng cho những ai đang tìm kiếm một bất động sản để đầu tư hoặc kinh doanh chung cư mini.

Với mặt tiền 6.5m và diện tích 108m², căn nhà cao 8 tầng được xây dựng mới hoàn toàn, tạo nên không gian sống thoáng đãng với 28 phòng tiện ích khép kín. Mỗi phòng đều được thiết kế với ban công và cửa sổ lớn, mang lại ánh sáng tự nhiên và không khí trong lành.

Ngôi nhà có đầy đủ giấy phép xây dựng và phòng cháy chữa cháy, đảm bảo an toàn cho cư dân. Vị trí đắc địa, gần các tiện ích như bệnh viện châm cứu Thái Thịnh, Đại học Thủy Lợi, Cao đẳng nghề Công Nghiệp Hà Nội, cùng nhiều tòa nhà văn phòng và siêu thị, giúp gia tăng giá trị cho bất động sản.

Pháp lý rõ ràng, sẵn sàng cho giao dịch ngay.",18.5 tỷ,108 m2,ha_noi,Quận Đống Đa,Phường Thịnh Quang,16/10/2025,28,28,8,https://bds.com.vn/ban-nha-mat-ngo-lo-goc-thinh-quang-dt-108x8t-phap-ly-day-du--ccmn-dt130trthang-18x-ty-p616551.html,2025-12-15T22:49:32.663811,ha_noi,2025,10,2025-10-16T00:00:00,18500000000.0,108.0,2025-10-16,"bán nhà mặt ngõ lô góc thịnh quang, dt 108x8t, pháp lý đầy đủ,  ccmn dt130tr/tháng, 18x tỷ",ha_noi,Quận Đống Đa,Phường Thịnh Quang,171296296.2962963,1,1,1,3,27103bfd1f5ddcd77f15f1981861dbb9
BAO NGẬP LỤT - NHÀ CHỈ BÁN CHO DÂN NGOẠI TỈNH- CẦU GIẤY -DT 50 m2 -GIÁ 3.45T,"BAO NGẬP LỤT - NHÀ CHỈ BÁN CHO DÂN NGOẠI TỈNH- CẦU GIẤY -DT 50 m2 -GIÁ 3.45T
+ Mưa to 4 ngày ,ngõ vẫn không đọng nước
+ Mô tả. Đi 10m ra chợ , 30m ra đường Xuân Thủy ,50m ra 44 Trần Thái",3.45 tỷ,50 m2,ha_noi,Quận Cầu Giấy,Phường Dịch Vọng,16/10/2025,3,3,4,https://bds.com.vn/bao-ngap-lut---nha-chi-ban-cho-dan-ngoai-tinh--cau-giay--dt-50-m2--gia-345t-p462197.html,2025-12-15T22:46:35.263868,ha_noi,2025,10,2025-10-16T00:00:00,3450000000.0,50.0,2025-10-16,bao ngập lụt - nhà chỉ bán cho dân ngoại tỉnh- cầu giấy -dt 50 m2 -giá 3.45t,ha_noi,Quận Cầu Giấy,Phường Dịch Vọng,69000000.0,1,1,1,3,277a3441206481fe9571621e670f903e
"HH gửi MG bán nhà HXH 1 trục thẳng, cách MT DS2 20m,Hiệp Bình Phước, TĐ","Nhà hẻm xe hơi, 1 trục thẳng, chỉ cách mặt tiền đường số 2 khoảng 20m, tọa lạc tại phường Hiệp Bình Phước, Thủ Đức. Với diện tích 5x11.7m, nở hậu gần 6m, căn nhà 1 trệt và 2 lầu này sở hữu thiết kế thông minh, gồm phòng khách, phòng bếp, 3 phòng ngủ và 4 phòng vệ sinh. Đặc biệt, nhà có ban công và sân thượng tuyệt đẹp, là nơi lý tưởng để thư giãn.

Nằm trong khu hẻm ngắn chỉ 10 căn, nơi có dân trí cao, an ninh tốt và môi trường yên tĩnh, bạn sẽ cảm nhận được sự thân thiện từ hàng xóm xung quanh. Vị trí đắc địa, chỉ cách vòng xoay cầu Bình Lợi hơn 1km và bến xe Miền Đông chỉ khoảng 10 phút xe máy, thuận tiện cho nhu cầu di chuyển.

Cơ hội sở hữu căn nhà tuyệt vời này chỉ với giá 6.7 tỷ.",6.7 tỷ,62 m2,ho_chi_minh,Quận Thủ Đức,Hiệp Bình Phước,16/10/2025,3,4,3,https://bds.com.vn/hh-gui-mg-ban-nha-hxh-1-truc-thang-cach-mt-ds2-20mhiep-binh-phuoc-td-p611555.html,2025-12-15T16:32:22.969215,ho_chi_minh,2025,10,2025-10-16T00:00:00,6700000000.0,62.0,2025-10-16,"hh gửi mg bán nhà hxh 1 trục thẳng, cách mt ds2 20m,hiệp bình phước, tđ",ho_chi_minh,Quận Thủ Đức,Hiệp Bình Phước,108064516.12903225,1,1,1,3,2ac881e3b205bb51c724f57a04244bb5
Cầu cốc kinh doanh -Lô góc -C4- nở hậu - ô tô tránh - Vin smats,"Tôi đang cần bán một siêu phẩm mặt ngõ tại Nam Từ Liêm với giá 6.3 tỷ. Đây là cơ hội lý tưởng cho những ai đang tìm kiếm một không gian kinh doanh thuận lợi.

Nhà có thiết kế 1,5 tầng, nở hậu, lô góc, ô tô vào tận nơi, rất phù hợp cho việc kinh doanh. Vị trí mặt ngõ thông thoáng, thu hút lượng khách qua lại đông đúc. Hiện tại, nhà đang cho thuê với mức giá 6 triệu/tháng, mang lại nguồn thu ổn định cho chủ sở hữu.

Sổ đỏ chính chủ, sẵn sàng giao dịch ngay. Khách mua có thể vừa ở vừa cho thuê để kinh doanh, tận dụng tối đa tiềm năng của bất động sản này.",6.30 tỷ,57 m2,ha_noi,Quận Nam Từ Liêm,Phường Tây Mỗ,16/10/2025,1,1,2,https://bds.com.vn/cau-coc-kinh-doanh--lo-goc--c4--no-hau---o-to-tranh---vin-smats-p616796.html,2025-12-15T22:46:05.254821,ha_noi,2025,10,2025-10-16T00:00:00,6300000000.0,57.0,2025-10-16,cầu cốc kinh doanh -lô góc -c4- nở hậu - ô tô tránh - vin smats,ha_noi,Quận Nam Từ Liêm,Phường Tây Mỗ,110526315.78947368,1,1,1,3,2cd66e9f755f145eb6d0ed3e572a5e61
"Bán CHCC Tây Hồ CT36 Xuân La 99m Tầng 6, 3PN2VS giá 3.79 tỷ căn ĐẸP","Bán CHCC Tây Hồ CT36 Xuân La 99m Tầng 6, 3PN2VS giá 3.79 tỷ căn ĐẸP
Gia chủ rất cần tiền để lo việc gia đình nên gửi bán căn hộ yêu mến của mình
Chủ căn hộ giữ gìn nên căn nhà rất sạch sẽ, nội thất cao cấp
Thiết kế 3 phòng ngủ 2 phòng vệ sinh, khách, bếp, sân phơi...
Gọi ngay: 0904.768.468 để sở hữu nhà đẹp này
Diện tích sổ đỏ 99m2
Hướng Đông Nam
Chủ nhà rất cần bán
Giá chỉ 3.79 tỷ
Cam kết thông tin thật 100%
>>> THÍCH rồi thì đừng chần chờ hãy: GỌI NGAY cho tôi bất cứ lúc nào Mr Phong: 0904.768.468 – 0969.694.778 (Call or Zalo)",3.79 tỷ,99 m2,ha_noi,Quận Tây Hồ,Phường Xuân La,16/10/2025,3,2,6,https://bds.com.vn/ban-chcc-tay-ho-ct36-xuan-la-99m-tang-6-3pn2vs-gia-379-ty-can-dep-p462333.html,2025-12-15T22:46:25.562475,ha_noi,2025,10,2025-10-16T00:00:00,3790000000.0,99.0,2025-10-16,"bán chcc tây hồ ct36 xuân la 99m tầng 6, 3pn2vs giá 3.79 tỷ căn đẹp",ha_noi,Quận Tây Hồ,Phường Xuân La,38282828.28282829,1,1,1,3,2d00c71190a96d5442069d9114ac21f4
Duy nhất 1 căn phố Quan Nhân Thanh Xuân 25m 4 tầng ngõ thông nhà đẹp ở ngay nhỉnh 3 tỷ lh 0817606560,"Duy nhất một căn nhà phố Quan Nhân, Thanh Xuân với diện tích 25m2, 4 tầng, ngõ thông, đẹp như mới, chỉ cần sách vali về ở, giá nhỉnh 3 tỷ.

Nhà tọa lạc tại vị trí đắc địa, cách sân chơi cộng đồng chỉ 10m, gần các tuyến phố lớn như Cự Lộc, Chính Kinh, Nhân Hòa, Nhân Chính và Vũ Trọng Phụng. Chỉ vài bước là ra mặt phố, ô tô tránh thoải mái, ngõ thông thoáng, dễ dàng di chuyển. Khu vực xung quanh có nhiều tiện ích, gần Royal City, giao thông thuận lợi.

Căn nhà được xây dựng kiên cố, nội thất đầy đủ tiện nghi. Thiết kế hợp lý: Tầng 1 gồm phòng khách, bếp và WC; Tầng 2, 3 mỗi tầng một phòng rộng rãi cùng WC; Tầng 4 là phòng thờ và sân phơi.

Sổ đỏ chính chủ, sẵn sàng cho giao dịch. Liên hệ ngay với tôi, Phùng Trang qua số điện thoại 0817606560 để không bỏ lỡ cơ hội sở hữu căn nhà tuyệt vời này.",3.5 tỷ,25 m2,ha_noi,Quận Thanh Xuân,Phường Nhân Chính,16/10/2025,3,3,4,https://bds.com.vn/duy-nhat-1-can-pho-quan-nhan-thanh-xuan-25m-4-tang-ngo-thong-nha-dep-o-ngay-nhinh-3-ty-lh-0817606560-p616515.html,2025-12-15T22:46:12.891904,ha_noi,2025,10,2025-10-16T00:00:00,3500000000.0,25.0,2025-10-16,duy nhất 1 căn phố quan nhân thanh xuân 25m 4 tầng ngõ thông nhà đẹp ở ngay nhỉnh 3 tỷ lh 0817606560,ha_noi,Quận Thanh Xuân,Phường Nhân Chính,140000000.0,1,1,1,3,2dfd3700e0aee4be5658cd60b908c33b
"Bán nhà Cầu Giấy, 45m, 5 tầng, MT 4m, gara ô tô, kinh doanh 14 tỷ.","xây dựng, thiết kế hiện đại, sang đẹp, thoáng trước sau. + 1 nhà ra mặt phố Phan Văn Trường. Khu vực phân lô ô tô tránh đỗ thoải mái. Kinh doanh sầm uất ngày đêm.+ Thiết kế: - Tầng 1: Gara, bếp, vệ sinh.- Tầng 2: phòng khách, 1 ngủ.- Tầng 3,4: mỗi tầng 2 ngủ, vệ sinh.- Tầng 5: phòng thờ sân phơi.+ Chủ nhà công chức hiền lành, thiện chí.+ Sổ đỏ phân lô, chính chủ.Liên hệ tôi, Cương 0878679666 ( xem nhà 24/7, Miễn tiếp trung gian, môi giới)",14 tỷ,45 m2,ha_noi,Quận Cầu Giấy,Phường Dịch Vọng Hậu,16/10/2025,5,5,5,https://bds.com.vn/ban-nha-cau-giay-45m-5-tang-mt-4m-gara-o-to-kinh-doanh-14-ty-p466488.html,2025-12-15T22:47:02.789349,ha_noi,2025,10,2025-10-16T00:00:00,14000000000.0,45.0,2025-10-16,"bán nhà cầu giấy, 45m, 5 tầng, mt 4m, gara ô tô, kinh doanh 14 tỷ.",ha_noi,Quận Cầu Giấy,Phường Dịch Vọng Hậu,311111111.1111111,1,1,1,3,2fb47dafa2896e38fed5319dfa4f4a5e
Chính chủ cần bán căn 3PN 92.15m2 tầng trung nhà OCT1 - ĐN1 Bắc Linh Đàm giá rẻ,"Chính chủ cần bán căn hộ tầng trung nhà OCT1 - ĐN1 (tòa 17 tầng của HUD) Bắc Linh Đàm, Hoàng Mai, Hà Nội.
Sổ hồng, diện tích 92,15m², nhà hướng Đông Nam. 3 phòng ngủ, 2 WC, ban công, phòng khách kết hợp phòng bếp. Tầng 6
Tòa nhà nằm cạnh trường Bill Gate, đối diện Viện Y học Cổ truyền Quân đội. Nước Sông Đà, cách đường Nguyễn Xiển 2 tòa nhà. Mật độ dân cư thấp, dân trí và an ninh tốt.
Nội thất: Trần thạch, sàn gỗ, điều hòa, nóng lạnh, tủ tường phòng ngủ, tủ bếp,... Hiện gia đình đang sử dụng. Giá 2,456 tỷ. Liên hệ: 093.156.8886",2.456 tỷ,92 m2,ha_noi,Quận Hoàng Mai,Phường Đại Kim,16/10/2025,3,2,6,https://bds.com.vn/chinh-chu-can-ban-can-3pn-9215m2-tang-trung-nha-oct1---dn1-bac-linh-dam-gia-re-p485393.html,2025-12-15T16:09:50.299120,ha_noi,2025,10,2025-10-16T00:00:00,2456000000.0,92.0,2025-10-16,chính chủ cần bán căn 3pn 92.15m2 tầng trung nhà oct1 - đn1 bắc linh đàm giá rẻ,ha_noi,Quận Hoàng Mai,Phường Đại Kim,26695652.173913043,1,1,1,3,33f533c2331f5b512590ee93af091f60
245M2 Mặt Phố Huế - Mặt tiền 6.8M 98 Tỷ-Pháp Lý dễ dàng,"ĐẤT VÀNG – PHỐ HUẾ -MẶT TIỀN 6.8M -98 TỶ ( CTL)
Quan Tâm Liên hệ 0868844278
+ Nhà cũ không có gì để miêu tả
+ Thửa đất vuông vắn
+ Khách quan tâm nhiều hơn Alo để hiểu hơn về pháp lý của ngôi nhà
# Nhà mặt phố Hai Bà Trưng
# Nhà mặt phố Huế
# Nhà mặt phố Bà Triệu
# Nhà mặt phố Hoàn Kiếm",98 tỷ,245 m2,ha_noi,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,16/10/2025,2,2,2,https://bds.com.vn/245m2-mat-pho-hue---mat-tien-68m-98-ty-phap-ly-de-dang-p452386.html,2025-12-15T22:46:05.255938,ha_noi,2025,10,2025-10-16T00:00:00,98000000000.0,245.0,2025-10-16,245m2 mặt phố huế - mặt tiền 6.8m 98 tỷ-pháp lý dễ dàng,ha_noi,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,400000000.0,1,1,1,3,346c9346739245fad3ee4e717c05484e
